"GENE"	"EVENT"	"label"	"Category_Num"	"COORD"	"LENGTH"	"FullCO"	"COMPLEX"	"Sample"	"PSI"	"Quality_Score_Value"	"Quality_Score_Type"	"Group"	"Category"	"Colour"	"Species"	"Event_Num"	"ORF"	"PRC2_Component"	"Length_bp"	"COORD_hg38"	"PMID"	"short_vst_id"	"Num_Samples"	"Category_Short"	"median_PSI"
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Heart_a"	98.15	"SOK"	"S1"	"Heart"	"Other"	"palegreen2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Heart_b"	89.05	"SOK"	"S1"	"Heart"	"Other"	"palegreen2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Heart_c"	91.6	"SOK"	"S1"	"Heart"	"Other"	"palegreen2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"HFDPC"	91.53	"SOK"	"S1"	"HFDPC"	"Other"	"pink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"HMEpC_a"	92.23	"SOK"	"S1"	"HMEpC"	"Other"	"pink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Embryonic
(24)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"iPS_a"	97.01	"SOK"	"S1"	"iPSC"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	24	"Embryo."	90.66
"EED"	"HsaEX0021619"	"EED-ex10"	"Embryonic
(24)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"iPS_b"	90.66	"SOK"	"S1"	"iPSC"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	24	"Embryo."	90.66
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Kidney_f"	83.33	"LOW"	"S1"	"Kidney"	"Other"	"coral"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Liver_a"	80.77	"VLOW"	"S1"	"Liver"	"Other"	"coral"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Liver_b"	90.34	"SOK"	"S1"	"Liver"	"Other"	"coral"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Liver_c"	73.91	"OK"	"S1"	"Liver"	"Other"	"coral"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Lung_b"	86.05	"SOK"	"S1"	"Lung"	"Other"	"darkolivegreen2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Lung_e"	82.8	"SOK"	"S1"	"Lung"	"Other"	"darkolivegreen2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Lung_f"	83.4	"SOK"	"S1"	"Lung"	"Other"	"darkolivegreen2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Lymph_node_b"	90.97	"SOK"	"S1"	"Lymph_node"	"Other"	"pink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Lymph_node_c"	90.93	"SOK"	"S1"	"Lymph_node"	"Other"	"pink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Melanocytes"	91.52	"SOK"	"S1"	"Melanocytes"	"Other"	"pink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Neuronal
(22)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Microglia"	66.67	"LOW"	"S1"	"Glia"	"Neuronal"	"deepskyblue2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	22	"Neuro."	82.495
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"MonoNucCells"	23.08	"OK"	"S1"	"MonoNucCells"	"Other"	"pink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"MSC"	78	"OK"	"S1"	"MSC"	"Other"	"pink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Muscle_b"	90.24	"LOW"	"S1"	"Muscle"	"Other"	"palegreen2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Muscle_d"	88.46	"LOW"	"S1"	"Muscle"	"Other"	"palegreen2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Muscle_e"	85	"OK"	"S1"	"Muscle"	"Other"	"palegreen2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Embryonic
(24)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"NCC_Cranial_c"	76.07	"SOK"	"S1"	"NCC_Cranial"	"Embryonic"	"darkgoldenrod3"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	24	"Embryo."	90.66
"EED"	"HsaEX0021619"	"EED-ex10"	"Embryonic
(24)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"NCC_default_b"	88.33	"SOK"	"S1"	"NCC_default"	"Embryonic"	"darkgoldenrod3"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	24	"Embryo."	90.66
"EED"	"HsaEX0021619"	"EED-ex10"	"Embryonic
(24)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"NCC_Enteric_b"	94.92	"SOK"	"S1"	"NCC_Enteric"	"Embryonic"	"darkgoldenrod3"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	24	"Embryo."	90.66
"EED"	"HsaEX0021619"	"EED-ex10"	"Embryonic
(24)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"NCC_Melano_biased_b"	92.86	"SOK"	"S1"	"NCC_Melano"	"Embryonic"	"darkgoldenrod3"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	24	"Embryo."	90.66
"EED"	"HsaEX0021619"	"EED-ex10"	"Neuronal
(22)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Neuroblastoma"	62.5	"VLOW"	"S1"	"Neuroblastoma"	"Neuronal"	"deepskyblue2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	22	"Neuro."	82.495
"EED"	"HsaEX0021619"	"EED-ex10"	"Neuronal
(22)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Neurons_Cortex_KCl_0h"	80.85	"OK"	"S1"	"Neurons"	"Neuronal"	"deepskyblue2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	22	"Neuro."	82.495
"EED"	"HsaEX0021619"	"EED-ex10"	"Neuronal
(22)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Neurons_Cortex_KCl_1h"	85.45	"SOK"	"S1"	"Neurons"	"Neuronal"	"deepskyblue2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	22	"Neuro."	82.495
"EED"	"HsaEX0021619"	"EED-ex10"	"Neuronal
(22)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Neurons_Cortex_KCl_6h"	85.84	"SOK"	"S1"	"Neurons"	"Neuronal"	"deepskyblue2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	22	"Neuro."	82.495
"EED"	"HsaEX0021619"	"EED-ex10"	"Neuronal
(22)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"NPC_a"	75.41	"SOK"	"S1"	"NPC"	"Neuronal"	"deepskyblue2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	22	"Neuro."	82.495
"EED"	"HsaEX0021619"	"EED-ex10"	"Neuronal
(22)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"NPC_b"	80.72	"SOK"	"S1"	"NPC"	"Neuronal"	"deepskyblue2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	22	"Neuro."	82.495
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Ovary_a"	92.74	"SOK"	"S1"	"Ovary"	"Other"	"deeppink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Ovary_b"	84.18	"SOK"	"S1"	"Ovary"	"Other"	"deeppink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Pancreas_Alpha_Old"	50.51	"OK"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Pancreas_Beta_Old"	56.16	"OK"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Pancreas_Duct_Old"	66.34	"OK"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Pancreas_Duct_Young"	71.37	"OK"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Placenta_a"	69.61	"SOK"	"S1"	"Placenta"	"Other"	"deeppink2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Placenta_b"	67.15	"OK"	"S1"	"Placenta"	"Other"	"deeppink2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Placenta_c"	63.64	"LOW"	"S1"	"Placenta"	"Other"	"deeppink2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Placenta_Epith"	91.84	"OK"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Glandular
(13)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Prostate_b"	62.79	"SOK"	"S1"	"Prostate"	"Glandular"	"ivory4"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	13	"Gland."	80.65
"EED"	"HsaEX0021619"	"EED-ex10"	"Glandular
(13)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Prostate_c"	80.11	"SOK"	"S1"	"Prostate"	"Glandular"	"ivory4"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	13	"Gland."	80.65
"EED"	"HsaEX0021619"	"EED-ex10"	"Glandular
(13)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Prostate_d"	82.47	"SOK"	"S1"	"Prostate"	"Glandular"	"ivory4"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	13	"Gland."	80.65
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Retina_a"	100	"OK"	"S1"	"Retina"	"Other"	"darkorchid"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Retina_macular"	93.13	"SOK"	"S1"	"Retina"	"Other"	"darkorchid"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Retina_peripheral"	86.18	"SOK"	"S1"	"Retina"	"Other"	"darkorchid"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Skin_a"	70.81	"SOK"	"S1"	"Skin"	"Other"	"honeydew2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Skin_b"	79.92	"SOK"	"S1"	"Skin"	"Other"	"honeydew2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Skin_c"	74.36	"SOK"	"S1"	"Skin"	"Other"	"honeydew2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Skin_d"	66.67	"OK"	"S1"	"Skin"	"Other"	"honeydew2"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Small_intestine"	92	"SOK"	"S1"	"Small_intestine"	"Other"	"navajowhite"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Spleen_a"	78.1	"SOK"	"S1"	"Spleen"	"Other"	"pink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Spleen_b"	88.57	"SOK"	"S1"	"Spleen"	"Other"	"pink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Stomach_a"	93.1	"VLOW"	"S1"	"Stomach"	"Other"	"navajowhite"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Stomach_b"	87.5	"SOK"	"S1"	"Stomach"	"Other"	"navajowhite"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Neuronal
(22)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Sup_Temporal_Gyrus"	89.29	"OK"	"S1"	"Sup_Temporal_Gyrus"	"Neuronal"	"deepskyblue4"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	22	"Neuro."	82.495
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Testis_a"	91.88	"SOK"	"S1"	"Testis"	"Other"	"gold1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Testis_b"	68.6	"SOK"	"S1"	"Testis"	"Other"	"gold1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Testis_c"	92.3	"SOK"	"S1"	"Testis"	"Other"	"gold1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Thymus_a"	87.1	"VLOW"	"S1"	"Thymus"	"Other"	"pink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Thymus_b"	89.74	"VLOW"	"S1"	"Thymus"	"Other"	"pink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Glandular
(13)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Thyroid_b"	70.18	"OK"	"S1"	"Thyroid"	"Glandular"	"ivory4"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	13	"Gland."	80.65
"EED"	"HsaEX0021619"	"EED-ex10"	"Glandular
(13)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Thyroid_c"	84.66	"SOK"	"S1"	"Thyroid"	"Glandular"	"ivory4"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	13	"Gland."	80.65
"EED"	"HsaEX0021619"	"EED-ex10"	"Glandular
(13)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Thyroid_d"	82.81	"SOK"	"S1"	"Thyroid"	"Glandular"	"ivory4"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	13	"Gland."	80.65
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"WBC_d"	76.38	"SOK"	"S1"	"WBC"	"Other"	"pink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Other
(69)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"WBC_e"	72.64	"SOK"	"S1"	"WBC"	"Other"	"pink1"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	69	"Other"	83.4
"EED"	"HsaEX0021619"	"EED-ex10"	"Neuronal
(22)"	"chr11:86268456-86268561"	106	"chr11:86266216,86268456-86268561,86276980"	"C1"	"Whole_Brain_b"	92.44	"SOK"	"S1"	"Whole_Brain"	"Neuronal"	"dodgerblue"	"Human"	"exon10"	"x"	"Core"	106	"chr11:86268456-86268561"	NA	"21619"	22	"Neuro."	82.495
"EZH2"	"HsaEX0023622"	"EZH2-ex14"	"Glandular
(13)"	"chr7:148814914-148815039"	126	"chr7:148815506,148814914-148815039,148814137"	"S"	"Adipose_b"	100	"LOW"	"S1"	"Adipose"	"Glandular"	"ivory3"	"Human"	"exon14"	"a"	"Core"	126	"chr7:148814914-148815039"	"27879367, 34140643, 30522506, 30662348"	"23622"	13	"Gland."	99.36500000000001
"EZH2"	"HsaEX0023622"	"EZH2-ex14"	"Glandular
(13)"	"chr7:148814914-148815039"	126	"chr7:148815506,148814914-148815039,148814137"	"S"	"Adipose_c"	96.31	"SOK"	"S1"	"Adipose"	"Glandular"	"ivory3"	"Human"	"exon14"	"a"	"Core"	126	"chr7:148814914-148815039"	"27879367, 34140643, 30522506, 30662348"	"23622"	13	"Gland."	99.36500000000001
"EZH2"	"HsaEX0023622"	"EZH2-ex14"	"Glandular
(13)"	"chr7:148814914-148815039"	126	"chr7:148815506,148814914-148815039,148814137"	"S"	"Adipose_d"	93.88	"LOW"	"S1"	"Adipose"	"Glandular"	"ivory3"	"Human"	"exon14"	"a"	"Core"	126	"chr7:148814914-148815039"	"27879367, 34140643, 30522506, 30662348"	"23622"	13	"Gland."	99.36500000000001
"EZH2"	"HsaEX0023622"	"EZH2-ex14"	"Glandular
(13)"	"chr7:148814914-148815039"	126	"chr7:148815506,148814914-148815039,148814137"	"S"	"Bladder_a"	98.73	"SOK"	"S1"	"Bladder"	"Glandular"	"ivory4"	"Human"	"exon14"	"a"	"Core"	126	"chr7:148814914-148815039"	"27879367, 34140643, 30522506, 30662348"	"23622"	13	"Gland."	99.36500000000001
"EZH2"	"HsaEX0023622"	"EZH2-ex14"	"Other
(69)"	"chr7:148814914-148815039"	126	"chr7:148815506,148814914-148815039,148814137"	"S"	"Bone_marrow_a"	98.46	"SOK"	"S1"	"Bone_Marrow"	"Other"	"pink1"	"Human"	"exon14"	"a"	"Core"	126	"chr7:148814914-148815039"	"27879367, 34140643, 30522506, 30662348"	"23622"	69	"Other"	98.07
"EZH2"	"HsaEX0023622"	"EZH2-ex14"	"Other
(69)"	"chr7:148814914-148815039"	126	"chr7:148815506,148814914-148815039,148814137"	"S"	"Bone_marrow_b"	88.21	"SOK"	"S1"	"Bone_Marrow"	"Other"	"pink1"	"Human"	"exon14"	"a"	"Core"	126	"chr7:148814914-148815039"	"27879367, 34140643, 30522506, 30662348"	"23622"	69	"Other"	98.07
